Actual,Predicted,Precision,Recall,F1
Nathaniel Clyne has been in impressive form for Southampton this season Full back has been linked with a move to Manchester United this summer Clyne admits he is ambitious and wants to play in the Champions League ,"Nathaniel Clyne admits he wants to play Champions League football. Manchester United have been linked with a move for the Southampton defender. The right back has been in impressive form this season. Clyne has earned international recognition with his performances. CLICK HERE for all the latest transfer news with our live updates.Nathaniel Clyne has been linked with a move away from Southampton. Clyne was speaking at a Football.ng event for the Football Fighting Ebola campaign on Sunday night. 'It's always good to have teams looking out for you, it shows how well you've been doing all season,' he said.Ronald Koeman has admitted it may be hard to keep Clyne at the club. The Southampton defender has been capped four times by England this season. 'I am an ambitious person and I want to play Champions League football. To win the title and the FA Cup, that is what I want,' Clyne said.",0.7588498592376709,0.8875942230224609,0.8181884288787842
"Mike Heatlie, 42, punched Fiona McCartney outside Edinburgh nightclub She is facing Â£7,000 dental bill and says she is too scared to leave home Heatlie pleaded guilty atÂ EdinburghÂ Sheriff Court to attacking 43-year-old Stefani previously described trainer as a 'tireless, wonderful motivator'","Mike Heatlie, 42, launched the violent attack on Fiona McCartney outside a nightclub in Edinburgh because she did not give him a cigarette. Heatlie was once voted as one of the city's most eligible bachelors. He claims to have helped train Stefani before her 2009 U.S. tour.Mike Heatlie, 42, attacked Fiona McCartney, 43, outside a nightclub in Edinburgh. Ms McCartney is now facing a £7,000 dental bill and says she is too frightened to leave her home after being assaulted by the personal trainer. He pleaded guilty at Edinburgh Sheriff Court in March to the attack.Ms McCartney, a legal PA from Greenbank in Edinburgh, said: 'I used to love going out on Saturday nights. But since the attack I have been very wary and like to be home by a certain time' 'I don't like to go out to nightclubs now and I get very panicky in crowds'Ms McCartney said the incident unfolded after Heatlie approached her while she was with a friend outside The Jam House club in March last year. The Edinburgh-based trainer apparently worked on and off with the No Doubt singer since 1997. A testimony which claims to be from Stefani appears on Heatlie's website.Ms McCartney said she still suffers from numbness and aching in her mouth. She is also due to have expensive and painful dental work, over the next few months. Heatlie pleaded guilty at Edinburgh Sheriff Court to the attack. He said: 'I have been in touch with Ms McCartney and the situation is now very amicable'Ms McCartney said Heatlie sent the text to her partner Fiona. The trainer wrote: 'Please pass on my sincerest apologies to your partner Fiona, I wanted to get in touch but obviously couldn't with the case proceedings' 'This incident, that I have virtually no memory of, has turned my life upside down and I can't imagine how it has impacted Fiona's'ed in a violent incident in my adult life. Heatlie used an endorsement from Stefani to help promote his new studio. At the time, she described Heatlie as being 'completely passionate about health and fitness' She said: 'I’m so happy for Mike that he’s opening his own studio. I know it will be a huge success'ivator. 'He is tireless, compassionate and makes working out something to look forward to. He is the Superman of my tour,' he said. 'I am so proud of him,' he added. 'We are going to get through this together. I am looking forward to it'",0.7235219478607178,0.8486419916152954,0.7811031341552734
"Selina Dicker, 38, from Fulham, London, survived Mount Everest avalanche Climber ran for her life as a wall of snow and ice tore through Base Camp She was in same group as Google executive Dan Fredinburg who died Amanda Holden's said sister survived because she had altitude sickness ","Selina Dicker, 38, described how she ran for her life as a wall of snow and ice tore through Base Camp. Miss Dicker from London, was at the same base camp as the victims of the Nepal earthquake on Saturday night. She said: 'I was lucky to be alive'Miss Dicker was in the same climbing party as Google executive Dan Fredinburg, who died in Saturday's avalanche. She described the ordeal in a satellite phone call to her mother Gail Dicker at her home in Ranworth, Norfolk. Mrs Dicker, 61, said: 'She's a veMiss Dicker was trying to raise £45,000 for Operation Smile, which provides surgery for children with the condition. Her mother said: 'I tried to talk her out of it as any mother would, but she is a determined and independent woman of 38 and you cannot tell them what to do'I am hoping her father will talk her out of it if she wants to go back again. Six helicopters have been flying perilous rescue missions since the earthquake triggered a 'tsunami' of ice and rock which crushed Base Camp. Bad weather, continued aftershocks, and poor communication have scuppered subsequent trips.Samuel Beckett, 23, from Leicester, is missing and his father Martin said: 'We have not heard anything. We just keep watching the news and keep looking through the social media sites' Up to 70 Britons are unaccounted for after being evacuated to Base Camp.Miss Dicker, from Fulham, southwest London, was part of the same climbing party as Google Executive Dan Fredinburg, who died in the avalanche on Saturday. Miss Dicker escaped the wall of snow and rocks as it tore through the Everest base camp on Saturday morning, by running for her life and seeking shelter.Alex and Sam Chappatte, both 28, have spent a third night halfway up Everest. Alex's sister Liz Schneider, 23, said: 'The ordeal isn't over. They have not been able to get off yet' The newlyweds were in good spirits as they tweeted from the mountain.The Chappattes, who married two weeks ago in Chelsea, London, tweeted earlier yesterday: 'Trying to get a chopper' They then wrote 'fog creeping up the valley' The newlyweds have described how they saw an 'avalanche coming straight at us'Yoga student Susannah Ross, 20, has not been in contact since she left for a trek in the remote valleys in the Langtang National Park on Friday. One of her fellow walkers – from South Africa – managed to send a message to his mother saying the group need help.Yoga student Susannah Ross, 20, has not been in contact since she left for a trek in the remote valleys in the Langtang National Park on Frida. Her sister Nina, 25, from Bath, Somerset, said: 'Someone has managed to text or something saying they are stuck in an area with 15 other trekkers. They have sent the co-ordinates but said in the message that some are injured and that they don't have any food or water'Gap-year volunteer Anna Buchanan, 18, from New Malden, was missing for more than 24 hours. She contacted her distraught mother Pauline, who said: 'As I spoke to her there was another tremor. Everyone started screaming, it was just awful' 'All the roads around them are ruined and they can't get out,' said Saad Hikmet.Philip Green, 30, originally from St John's Wood, London, was still missing yesterday. His brother Rob said: 'Obviously we are extremely worried at the moment. It's a nightmare for us' Barbara and Ian Nightingale, who are from Nottingham and in their 60s, were believed to be trekking in Nepal.Pensioner Ann McNeil, from New Milton, Hampshire, was on an adventure holiday with her two brothers. Daughter Karen Korvin, 40, had set up an urgent appeal for information. Chloe Pincho and Brennan White were trekking up Everest at the time of the disaster.Post-graduate medical student Marisa Eve Girawong, from New Jersey in the United States, was killed in the tragedy. Holby City actress Catherine Russell tweeted a picture of a relative, Mike Russell, who was missing. Climbers could be seen sprinting away from the wall of snow and taking refuge in their tents at base camp.Britain's Got Talent judge said Debbie Holden had sent a text message to let her family know she had survived the avalanche. Miss Holden said of her sister: 'It's awful, I can barely speak. I'm still quite numb' She said Debbie had not yet reached Base Camp, where the avalanche struck, because she had been ill and had stopped to recover.ie was trapped on the mountain and may have been saved because she had altitude sickness. She may have had to be rescued because she was suffering from altitude sickness and was trapped in the mountain. She was rescued after she was rescued from the mountain by a rescue helicopter.",0.7147830128669739,0.8517147898674011,0.7772641777992249
"Sawyer Burmeister, a horse-riding champion and sometimes actress, tweeted the barb on Thursday evening Second Twitter used forwarded it to Donald Trump, the real estate titan who's a possible Republican presidential candidate A Trump social media employee â€“ one of TEN on his staff who help with Twitter and other platforms â€“ retweeted the message Trump deleted it, but the Internet is forever ","'If Hillary Clinton can't satisfy her husband,' a Texas-cowgirl college student tweeted, 'what makes her think she can satisfy America?' When someone retweeted the quip two hours later and included Trump's Twitter handle in the message, one of his staffers was fired.The billionaire's staffers retweeted it for him – to his audience of 2.8 million people. Trump, a multibillionaire who's considering a presidential run, will be in New Hampshire on Saturday – where the episode will likely come up – and will likely mention it.'Mr. Trump was not responsible for this tweet,' a spokesperson told Daily Mail Online. 'It was retweeted by one of ten staff members that periodically help execute on Mr. Trump’s various social media platforms' 'As soon as Mr.Trump saw the tweet he deleted it,' the spokesperson added.Sawyer Burmeister, a Texas equestrian champion, originated the line about Hillary Clinton's alleged inability to'satisfy' her randy husband Bill. Bill Clinton, the 42nd U.S. president, had an affair with a White House intern named Monica Lewinsky.Taylor Burmeister, who wrote the tweet about Hillary failing to satisfy Bill, deleted it just before noon on Friday, along with a second message. 'Sry to those offended by me merely making a political joke,' she had tweeted in a follow-up. 'Get some rest, t''I deleted them by choice because of the negative backlash I was receiving,' she said. 'here are more important things in the world to be worried about' 'I didn't even know Donald Trump had retweeted it until about an hour ago,' Burmeister said.Burmeister is a pre-law student studying criminal justice at Tarleton State University in Texas. She also had a bit part last year in an episode of the reboot of the 'Dallas' TV drama. Trump's retweet might have disappeared if a snarky Twitter user hadn't made a screen capture on his phone.or that tweet you deleted,' he wrote, 'I got it right here' Hillary Clinton's campaign did not respond to requests for comment. 'I'm not going to apologize for what I said. I'm not. going to apologise for who I am,' he said.",0.7181221842765808,0.8234800100326538,0.7672008872032166
Aston Villa teenager Jack Grealish was pictured taking 'hippy crack'Grealish was in impressive form in Aston Villa's win over Liverpool Villa boss Tim Sherwood has warned Grealish over his future behaviour ,"Jack Grealish has become the third top flight starlet caught on camera inhaling nitrous oxide. He was outstanding against Liverpool but it was one game — he has not made it yet. If you want to be a top athlete you don't want that in your body. In a strange way, maybe this story will actually help keep Jack G realish’s feet on the ground.At Arsenal, Arsene Wenger changed the attitude completely. He said as professional athletes we had a duty to look after our bodies. Alcohol was described as poison — it slows down your body when it needs to be perfectly tuned. You eat what’s required to refuel, not for pleasure. Of course you still get players who want to enjoy themselves but there has to be a cut-off point.T he is full of confidence. He has a big future but he has to make the right choices. That’s how you make sure you are on the back pages, not the front. Liverpool face Aston Villa in the FA Cup fourth round at Wembley on Saturday.",0.687333345413208,0.7992952466011047,0.7390982508659363
"Four Turkish troops were wounded in the flight, according to the country's military Turkey President  Recep Tayyip Erdogan says clashes are attempt to halt a resolution process with Kurds Violence between Kurds and the Turkish military has been ongoing for more than three decades ","Five militants from the Kurdistan Workers' Party were killed and another was wounded. Four Turkish soldiers also were wounded in the fighting that took place in the eastern city of Agri. The Kurdish separatists opened fire from a long distance, targeting Turkish soldiers who were securing an area in Agri ahead of a spring festival.kish Prime Minister Ahmet Davutoglu condemned the violence. Turkish President Recep Tayyip Erdogan also harshly condemned the attack. Last month, Abdullah Ocalan, longtime leader of the Kurdistan Workers' Party (PKK), called from his jail cell for the  attack. ""The appropriate answer to the heinous attack in Agri is being given by the Turkish armed forces,"" he said.violence to end. Since the first incidents more than three decades ago, an estimated 40,000 lives have been lost. The conflict has been, some say, a battle by activists among Turkey's Kurdish minority for independence. Others say it has been a guerrilla war by rebels who have punctuated their campaign with terrorist acts.A fifth of Turkey's population is Kurdish. The minority has long lived under cultural oppression. Most of them live in the underdeveloped southeastern part of Turkey. The Turkish government has been cracking down on the Kurdish minority in the country. The government has also been crackingdown on the Kurds in Turkey.",0.7460837364196777,0.839542806148529,0.790058970451355
"Geologist ran 150 chemical tests on ossuaries and 'Jesus Family tomb'Claims chemical signature proves James Ossuary was at Jerusalem site Chalk box bears inscription â€˜James, son of Joseph, brother of Jesusâ€™Find suggests Jesus fathered a child and was married ","Dr Arye Shimron says he has linked the James Ossuary – a 1st-century chalk box that some believe hold the bones of Jesus' brother – to the long disputed ‘Jesus Family tomb’ The research could have enormous ramifications as it suggests that Jesus was married, fathered a child and that a physic was involved.After running 150 chemical tests, an expert claims to have linked the James Ossuary to the long disputed ‘Jesus Family tomb’ in the city’s East Talpiot neighbourhood. According to geoarcheologist Dr Shimron, the'son of God' was buried with nine other people, including ‘Judah, son of Jesus’ and his wife, named Mary.ontroversy over the Talpiot tomb, which was discovered in 1980 and dates back to the Second Temple period and the time of Jesus. Bones were discovered inside ossuaries, including one that bore the inscription, ‘Jesus, son of Joseph' Others included the names Maria, Joseph, Mary, Yose, Matthew and most controversially, 'Judah,. son of Jesus'The long-disputed long disputed ‘Jesus Family tomb’ in the city’s East Talpiot neighbourhood is now sealed beneath a concrete slab after building work took place. The tomb dates back to the Second Temple period and the time of Jesus. Dr Shimron's work has renewed the controversy over the Tal piot tomb.The James Ossuary is a first century chalk example of a box that was used to hold the bones of the dead. It stands out because it bears the inscription 'James, son of Joseph, brother of Jesus' on one side. Dr Shimron and documentary maker Simcha Jacobovici looked closer at the ossuaries.The existence of the ossuary was announced in 2002, but its authenticity was immediately challenged. The box's owner was charged with forging part of the inscription and while he was found innocent seven years later, the judge said the acquittal 'does not mean that the inscription is authentic or that it was written 2,000 years ago' Now, Dr Shimron claims the chemical signature on the ‘crust’ of the box mat was forged.Ossuary in Jerusalem known as the ‘Jesus Family tomb’ where other ossuaries were found bearing the names of Jesus and Mary. Owner of the ossuary, Oded Golan, was accused of forging the inscription shortly after its discovery by an academic from the Sorbonne in Paris.the James Ossuary and scraped beneath the box's patina, the layer that forms on metal over time. The Talpiot ossuaries were covered in a thick layer of ‘Rendzina’ soil, which is characteristic of the hills of East Jerusalem when they were found.Dr Shimron worked from the assumption that an earthquake of 363AD flooded the tomb with soil and mud to cover the ossuaries. Soil that seeped into the box matched that found in the Talpiot ossusaries, indicating that it had lain for years alongside others in the 'holy' location.Because bones were found in the ossuaries, it could be argued that there was no bodily resurrection. Jesus Christ was not a real person and is probably the result of a combination of stories about several different individual. names of Maria, Joseph, Mary, Yose, Matthew and most controversially, ‘Judah, son of Jesus’.San Francisco based author David Fitzgerald believes he has compiled compelling evidence that proves Jesus did not exist. He claims there are no contemporary mentions of Jesus in historical accounts from the time when he was supposed to have lived, yet other Jewish sect leaders do appear. Jesus Christ was not a real person and is probably the result of a combination of stories about several different individuals, according to Fitzgerald.to a writer and leading atheist activist. He also points to discrepancies in the early gospels of Mark, Matthew and Luke, claiming these were written decades after the supposed time of Jesus. Instead he insists the disciples of Jesus were also probably not real and their names only later attached to the gospels to lend them credence.'Christianity appears to have been a Jewish mystery faith,' says David Fitzgerald. 'I believe that Christianity started as one of the many mystery faiths that appeared at the time where old Gods and old traditions were rebooted,' he adds. 'Or it means he didn't do all these things at all,' adds Fitzgerald.Paradox that Jesus did all these amazing things and taught all these things yet no one heard of him outside his immediate cult for nearly 100 years. 'By the time of Paul there appears to have been plenty of different ""Lord's suppers"" as he complains about the existence of other gospels and messiahs'Mr Fitzgerald said: 'There is nothing implausible to think that Jesus was a real person, but I just don't think that he can have been a single person if he existed at all' He added: 'We also have no mention of Jesus in other historical texts from the time. There were certainly people writing about Judea at the time like Philo of Alexandria'mething Jesus did not - to make a dent on the historical record. 'Two billion people believe all these miracles happened yet there is no evidence they did,' Dr Shumron said. 'I think I’ve got really powerful, virtually unequivocal evidence that the James ossuary spent most of its lifetime, or death time, in the Jesus Family tomb'Bones found in the ossuaries could be argued that there was no bodily resurrection. This is the belief of more traditional Christians, while others accept the event was spiritual. The Talpiot tomb is now sealed under  the name of the ancient city of Tel Aviv.a concrete slab, while the ossuaries found there are in the hands of the Israel Antiquities Authority. The James Ossuary is kept in a secret location by its owner, who lives in Tel Aviv. The owner is believed to be a member of the royal family.",0.7134587168693542,0.8410657048225403,0.7720247507095337
"Original 1959 Barbie has been reproduced and goes back on sale April 11 Myer have teamed up with Mattel to re-release the iconic doll in Australia The first 500 dolls will be sold for the original 1959 price of $300 The dolls will be sold for $3495 after the promotional priced ones are gone Promotion is at Sydney, Melbourne, Brisbane, Perth, Adelaide City stores ","The very first Barbie Doll will go on sale again in Australia this Saturday. Customers will be able to purchase the vintage-style doll for the original 1959 sale price of just $3.00. Myer have teamed up with Mattel to re-produce the iconic dolls, which will be on sale at five of their stores.Each of the Melbourne, Sydney, Perth, Brisbane, and Adelaide City stores on Saturday April 11 at 9am can snap up the collectors' items for the special heritage price. For those who miss out on the promotion, the dolls will be on sale for $34.95 thereafter. The dolls are newly produced but modelled on the Original Barbie Doll that was first released at the New York Toy Fair in 1959.The doll features a black and white striped one-piece swimsuit, black heels, gold hoop earrings and white sunglasses. 'Barbie is a true icon and one of a handful of toys that transcends generations,' said Myer Chief Merchandise & Marketing Officer and Deputy CEO, Daniel Bracken.Myer City stores in Melbourne, Sydney, Perth, Brisbane, and Adelaide will offer the first 100 customers the doll for the original 1959 price of $3.00. 'I think all of our customers - big kids and little kids alike - will love that we're bringing back the Original Barbie to Myer, with her cool retro style that everyone can enjoy'riginal Barbie at her original 1959 price of $3.00. 'The original doll was an enormous success, selling out quickly and creating an immediate demand for more,' said Evelyn Mazzocco, General Manager and Senior Vice President of Barbie. 'Today Barbie is the number one girl's toy brand in the world'",0.7513518333435059,0.87532639503479,0.8086148500442505
Nicola Sturgeon will today unveil SNP manifesto as a 'bid to lead the UK'Several of her party's election pledges will overlap with Labour policies Others are calculated to drag a minority LAbour government to the left These include cancelling Trident and halting Tory changes to benefits ,"SNP leader will unveil a manifesto including proposals for British foreign policy, welfare payments, energy bills and English university tuition fees. Several of her election pledges overlap with Labour policy, including slashing tuition fees in England from a maximum of £9,000 a year to £6,000.Tories warn SNP leader Nicola Sturgeon will be Ed Miliband's puppet master if he becomes Prime Minister after the election. Several election pledges in Miss Sturgeon's manifesto overlap with Labour policy, including slashing tuition fees. Others are calculated to drag a minority Labour government to the left, including halting the roll-out of Iain Duncan Smith’s popular changes to benefits.in England from a maximum of £9,000 a year to £6,000, and rolling back competition in the English NHS. SNP also wants the UK to formally recognise Palestine as a state, give energy regulator Ofgem the power to force suppliers to cut prices.Scotland's First Minister said the SNP had much in common with Left-wing Labour MPs and aimed to build a ‘progressive alliance’ for people ‘right across the UK’ ‘It is a real rather than a pretend alternative to austerity,’ she told the BBC’s Andrew Marr Show.Polls suggest the party is on course for a landslide victory north of the border. It could win as many as 50 seats and hold the balance of power at Westminster. That could trigger constitutional turmoil of the sort that followed the 1910 election, when Irish Nationalists surged and ended up with more than 70 seats.Latest Scotland-wide YouGov survey shows the SNP on a record 49 per cent. Labour trailing on 25 per cent, down four. The scale of the shift in traditional Labour strongholds is unprecedented. Even senior Labour figures, including the Scottish Labour leader Jim Mu, lose their seats.The SNP will declare today that a ‘strong team’ of SNP MPs in Westminster would help ‘rebalance the UK - both politically and economically’ Miss Sturgeon insisted those who had asked Scotland to remain in the UK in last year’s independence rphy and the shadow foreign secretary are facing defeat.eferendum could not now object to it calling the shots at Westminster. ‘We were told by leaders of the No campaign during the closing stages of the referendum debate that Scotland’s voice really mattered,’ she said. 'So it is more than a bit rich, now that Scotland has decided to remain part of the Westminster system,' she added.First Minister will face tough questions over plans for ‘full fiscal autonomy’ or effective ‘home rule’ It would see almost every power apart from foreign affairs and defence devolved to Holyrood. It would end the generous Barnett Formula that funds Scotland. Institute for Fiscal Studies predicted that a ‘fiscally autonomous’ Scotland would ha.ve a £7.6billion black hole in its finances. The company has been forced to sell off assets to pay off debts. It has also been hit by a £1.2billion shortfall in the value of its pension fund. The fund has been left with a deficit of more than £1billion.",0.7166158556938171,0.8706267476081848,0.7861494421958923
"Survey of 1,000 firms showed half are less inclined to recruit obese people Believe they are 'lazy' and 'unable to fulfil their roles as required'Comes after European court ruled obesity is a disability after 25st Danish childminder claimed he was sacked by local authority because he was fat Specialist furniture such as larger chairs Parking spaces next to the workplace Dietary advice to overweight staff Gym memberships Opportunities to work from home ","Almost half of 1,000 British companies questioned said they are less inclined to recruit an applicant after interview if they are obese or overweight. Among the reasons given were that overweight workers 'are unable to play a full role in the business', 'they're lazy', and 'they wouldn't be able to do the job required'Survey of 1,000 British companies revealed almost half are less inclined to recruit an obese applicant, fearing 'they're lazy' The findings come in the wake of a European court case brought by unions and lawyers on behalf of obese workers. Crosslands Employment Solicitors, who commissioned the research, said: 'Our research shows that prejudiced attitudes towards hiring obese workers are rife among British employers'25st childminder Karsten Kaltoft, 50, was sacked by his local authority in Denmark in 2010 for being too fat. European judges ruled that obesity qualified as a disability if it 'hinders the full and effective participation of the person... on an equal basis with other workers'If a person's BMI is 25 to 29.9, they are classed as overweight. At between 30 and 39.9 they are obese and 40 or over is very – or morbidly – obese. Doctors say being overweight or obese can increase the risk of health problems, including heart disease, strokes and type 2 diabetes.Ruling does not state what level of obesity would be classed as 'disabled' It stated: 'It is for the national court to determine whether [an individual's] obesity falls within the definition of 'disability'' Ms Sunderland said following the case, 'it appears on the face of it that the odds are against you getting a job if you are overweight''This applies to both existing employees, or people applying for a job,' Ms Sunderland said. Critics at the time warned it could encourage the overweight to avoid slimming down in the first place. Given the ruling at the European Courts of Justice, employers now have to find way to accommodate obese workers.e of securing a payout. Companies could also face millions of pounds of costs to alter offices and factories. 61 per cent of employers were worried about the potential costs to the business of accommodating the side effects of overweight staff. European judges ruled that obesity qualified as a disability, after a case brought by unions and lawyers.ocal authority in Denmark in 2010 for being too fat. Sixty-three per cent also cited a fear of being taken to court on grounds of discrimination. Just over a quarter said they were less inclined to hire obese people due to their lack of awareness of the laws linked to employing overweight workers.If an obese person tells an employer about their long-term conditions at interview and the company does not employ them, the applicant could try to claim disability discrimination on the basis their obesity prevented them being employed. If they are not employed, they could then claim they have been denied a disability.",0.7361210584640503,0.8193343877792358,0.7755018472671509
Lazio closed the gap on leaders Juventus with 4-0 thumping of Empoli Win sees Lazio leapfrog rivals Roma into second place 12 points off Juve Napoli smashed three past Fiorentina to comfortably regain fourth place Palermo earned just their second away win of the season with Udinese win ,"Lazio beat Empoli 4-0 at the Stadio Olimpico. Stefano Mauri, Miroslav Klose, Antonio Candreva and Felipe Anderson on target. Lazio now lead Roma by a single point in Serie A.Stefano Mauri scored Lazio's second goal of the game in the win against Empoli. Roma are now 13 points behind Juve after struggling to draw 1-1 at Torino on Sunday. Rudi Garcia's men needed an Alessandro Florenzi penalty to take the lead on 57 minutes.Dries Mertens opened the scoring midway through the first half. Gonzalo Higuain's thunderous drive appeared to cross the line before the break, only for the officials to rule otherwise. Marek Hamsik and Jose Callejon had to make the points safe.Palermo's long wait for a second away win came to an end with a 3-1 win at Udinese. Achraaf Lazaar put the visitors on their way in the 15th minute before Luca Rigoni doubled the lead six minutes later. Ivaylo Chochev made it 3-0 in the 66th minute. Udinese did not take a shot on goal until nine minutes from time.Chievo beat Cesena 1-0 to move 13 points clear of the relegation zone. Atalanta beat Sassuolo 2-1 to open a seven-point gap on the drop zone. Sergio Pellissier scored the only goal of the game in Bergamo.olo in Bergamo.olo in the Italian city of Bergamo.olo in Italy's north-east, in the region of Liguria.olo on the coast of the island of Sicily, on the Adriatic coast of Italy, and in the south of the country.olo.olo, a restaurant in the city's north, is known for its fine cuisine.",0.7066036462783813,0.8150618672370911,0.7569675445556641
"Number and seriousness of Australians facing death penalty in China is 'unprecedented'That's according to a high-level ministerial briefing obtained by Daily Mail Australia under freedom of information laws Many Australians arrested were caught in Guangzhou province - a production hub of the drug 'ice'As many as 11 were arrested in Guangzhou alone in 2014 A prominent jockey and four other citizens are known to be potentially facing death row, including Kalynda Davis's former partner Peter Gardner Ms Davis, 22, was freed without charge in December after a month spent in a Chinese prison Do you know more? DanielPiotrowski@mailonlinecom ","A high-level ministerial briefing exclusively obtained by Daily Mail Australia reveals an 'unprecedented' number of Australians could face the death penalty in China for drug smuggling. The revelation follows widespread public anger at Indonesia's executions of Australian nationals Myuran Sukumaran and Andrew Chan. It also comes as one of the few Australians known to be facing death row in China - Sydney man Peter Gardner - had his case pushed forward.Eleven Australians were apprehended on suspected drug smuggling charges in Guangzhou alone in 2014 - a crime punishable by death. 'The number and seriousness of current cases of Australians potentially facing the death penalty in China is unprecedented,' said the Department of Foreign Affairs and Trade document, which was dated December 2, 2014.Peter Gardner and Kalynda Davis were apprehended in Guangzhou. Davis was allowed to go free when charges were withdrawn. But Gardner's case has been brought forward by six months. Jockey Anthony Roger Bannister was charged with importing 3kg of methamphetamine. The exact number facing possible death sentences was redacted in the briefing.Chinese prosecutors are reportedly seeking the death penalty against jockey Anthony Roger Bannister, 43, from Adelaide. He was charged with allegedly attempting to smuggle 3kg of methamphetam. The document said consular assistance was provided to the Australians, including monitoring developments and prisoner welfare visits.Another citizen, Ibrahim Jalloh and his friend Bengali Sherrif were arrested at Guangzhou Airport in July over alleged drug crimes. SherRif is reported to have been granted a suspended death sentence. Do you know more? Daniel.Piotrowski@mailonline.com.The confidential DFAT briefing concerned Gardner and his then-girlfriend, Penrith woman Kalynda Davis. Ms Davis was freed without charge following a traumatic month in a Chinese prison last year where she was forced to crop her hair short. The pair had met on Tinder. DFAT asked that 'no information about this case be disclosed' Authorities alleged Gardner tried to smuggle 30kg of methamphetamine out of China to Australia. When Ms Davis returned to Sydney, her father revealed she was cleared by Chinese authorities because she had carry-on luggage only.Amnesty International said China executes more people than the rest of the world combined. Approximately 8 per cent of all recorded executions in China last year were carried out for drug-related crimes. The Gardner family has requested privacy and won't comment to the media while the case proceeds.The Foreign Minister was approached for comment but was unavailable to respond by Daily Mail Australia's deadline. A spokesman for Opposition foreign affairs spokeswoman Tanya Plibersek said Australia should lead efforts against the death penalty, 'in particular working with the United Nations' Sorry we are not currently accepting comments.",0.7426649332046509,0.8454409837722778,0.7907273173332214
"UEFA will make a decision on September's match on May 21 Scotland are set to face Georgia in Tbilisi on September 4 UEFA has openedÂ disciplinary proceedings against the Georgian Football Federation following recent crowd trouble Georgia fans twice invaded the field of play during Sunday's 2-0 defeat to Germany in Tbilisi Scotland currently sit third in Group D, a point behind leaders Poland ","UEFA has opened disciplinary proceedings against the Georgian Football Federation. Fans twice invaded the field of play during Sunday's 2-0 defeat by Germany in Tbilisi. Scotland will discover on May 21 if September's Euro 2016 qualifier with Georgia will be played behind closed doors. European football's governing body is also set to look at charges that allege home fans were guilty of setting off fireworks.UEFA's Control, Ethics and Disciplinary Body will decide the case on May 21. The GFF has already vowed to tighten up security in the wake of those crowd disturbances. locked gates and a lack of body searches by staff at the Boris Paichadze Stadium will also be investigated.UEFA has opened disciplinary proceedings against the Georgian Football Federation over the incidents. Gordon Strachan's Scotland take on Georgia on September 4. Scotland currently sit third in the Scottish Championship. Click here for all the latest Scotland news. Click HERE for the latest Georgia news.oup D, a point behind leaders Poland. Georgia are fifth, with just one win from five games. Poland are second in the group, one point ahead of Georgia in third. Georgia have won just one of their last five games in all competitions, drawing three and losing four.",0.7766367197036743,0.8859536051750183,0.8277013301849365
"Arsenal have shown an interest in Liverpool forward Raheem Sterling However Sterling's recentÂ behaviour has troubled Arsenal's hierarchy Sterling has been caught smoking shisha and inhaling nitrous oxide Man City, Man United and Chelsea are monitoring Sterling's situation READ: Real Madrid ARE keen on signing Sterling, says Zinedine Zidane READ: Sterling pictured AGAIN with shisha pipe this time with Jordan Ibe ","Arsenal are keen on signing Liverpool winger Raheem Sterling. The 20-year-old is stalling on a new £100,000-per-week contract at Anfield. But the Gunners may pull out of the running following recent events. Brendan Rodgers has backed his wayw to keep Sterling at the club.Sterling's decision to hold his now infamous BBC interview without Liverpool's permission is said to have surprised those at north London. The fact he has been caught smoking shisha and inhaling nitrous oxide has not gone down well at Arsenal. And the FA Cup holders are now having second thoughts over their interest in the England international.Arsene Wenger has condemned Jack Wilshere and Wojciech Szczesny over smoking incidents. It remains to be seen whether Arsene Wenger presses ahead with his interest in Sterling this summer. Arsenal are unlikely to be the only club in the race to land Sterling if Liverpool fail to resolve the current contract impasse.ester United and Chelsea are monitoring Sterling's contract talks closely. Last week Real Madrid chief Zinedine Zidane admitted the Spanish giants were scouting the Liverpool star. Bayern Munich are also interested in the England international. CLICK HERE for all the latest transfer news with our live updates.",0.7491085529327393,0.8468634486198425,0.794992208480835
